version,ticker,name,asset_type,region,category,active,liquidity_class,source_group
2026.08.11-v1,LEGH,Legacy Housing Corporation,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LEGN,Legend Biotech Corporation,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LEN,Lennar,Aktie,USA,Consumer Discretionary,true,A,S&P 500
2026.08.11-v1,LENZ,"LENZ Therapeutics, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LESL,"Leslie's, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LEU,Centrus Energy Corp.,Aktie,USA,Energy,true,C,S&P SmallCap 600
2026.08.11-v1,LFCR,"Lifecore Biomedical, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LFST,Lifestance Health,Aktie,USA,Health Care,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,LFTO,"Liftoff Mobile, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LFUS,Littelfuse,Aktie,USA,Information Technology,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,LGIH,LGI Homes,Aktie,USA,Consumer Discretionary,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,LGN,Legence Corp.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LGND,"Ligand Pharmaceuticals, Inc.",Aktie,USA,Health Care,true,C,S&P SmallCap 600
2026.08.11-v1,LH,Labcorp,Aktie,USA,Health Care,true,A,S&P 500
2026.08.11-v1,LHX,L3Harris,Aktie,USA,Industrials,true,A,S&P 500
2026.08.11-v1,LI,Li Auto Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LIF,Life360,Aktie,USA,Information Technology,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,LIFE,Ethos Technologies Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LII,Lennox International,Aktie,USA,Industrials,true,A,S&P 500
2026.08.11-v1,LILA,Liberty Latin America Ltd.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LILAK,Liberty Latin America Ltd.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LILAP,Liberty Latin America Ltd.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LIME,"Neutron Holdings, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LIN,Linde,Aktie,USA,Grundstoffe,true,A,Kuratiertes Prognoseuniversum; Nasdaq Global Select Market; S&P 500
2026.08.11-v1,LINC,Lincoln Educational Services Corporation,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LINE,"Lineage, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LITE,Lumentum,Aktie,USA,Information Technology,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,LIVN,LivaNova,Aktie,USA,Health Care,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,LKFN,Lakeland Financial,Aktie,USA,Financials,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,LKFT,Lakefront Biotherapeutics,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LKQ,LKQ Corporation,Aktie,USA,Consumer Discretionary,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,LLY,Eli Lilly,Aktie,USA,Gesundheit,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.11-v1,LLYVA,"Liberty Live Holdings, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LLYVK,"Liberty Live Holdings, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LMAT,LeMaitre Vascular,Aktie,USA,Health Care,true,C,S&P SmallCap 600
2026.08.11-v1,LMNR,Limoneira Co,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LMRI,"Lumexa Imaging Holdings, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LMT,Lockheed Martin,Aktie,USA,Luftfahrt,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.11-v1,LNC,Lincoln Financial,Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.11-v1,LNN,Lindsay Corporation,Aktie,USA,Materials,true,C,S&P SmallCap 600
2026.08.11-v1,LNT,Alliant Energy,Aktie,USA,Utilities,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,LNTH,Lantheus Holdings,Aktie,USA,Health Care,true,B,S&P MidCap 400
2026.08.11-v1,LOCO,"El Pollo Loco Holdings, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LOGI,Logitech International S.A.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LOPE,Grand Canyon Education,Aktie,USA,Consumer Discretionary,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,LOT,Lotus Technology Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LOW,Lowes,Aktie,USA,Konsum,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.11-v1,LPG,Dorian LPG Ltd.,Aktie,USA,Energy,true,C,S&P SmallCap 600
2026.08.11-v1,LPLA,LPL Financial Holdings Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LPSN,"LivePerson, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LPX,Louisiana-Pacific,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.11-v1,LQDA,Liquidia Corporation,Aktie,USA,Health Care,true,C,S&P SmallCap 600
2026.08.11-v1,LQDT,"Liquidity Services, Inc.",Aktie,USA,Industrials,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,LRCX,Lam Research,Aktie,USA,Halbleiter,true,A,Kuratiertes Prognoseuniversum; Nasdaq Global Select Market; S&P 500
2026.08.11-v1,LRN,"Stride, Inc.",Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.11-v1,LSAK,"Lesaka Technologies, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LSCC,Lattice Semiconductor,Aktie,USA,Information Technology,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,LSTR,Landstar System,Aktie,USA,Industrials,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,LTC,"LTC Properties, Inc.",Aktie,USA,Real Estate,true,C,S&P SmallCap 600
2026.08.11-v1,LTGO,"Latigo Biotherapeutics, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LTH,"Life Time Group Holdings, Inc.",Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.11-v1,LULU,Lululemon Athletica,Aktie,USA,Consumer Discretionary,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,LUMN,Lumen Technologies,Aktie,USA,Communication Services,true,C,S&P SmallCap 600
2026.08.11-v1,LUNG,Pulmonx Corporation,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LUV,Southwest Airlines,Aktie,USA,Industrials,true,A,S&P 500
2026.08.11-v1,LVS,Las Vegas Sands,Aktie,USA,Consumer Discretionary,true,A,S&P 500
2026.08.11-v1,LW,Lamb Weston,Aktie,USA,Consumer Staples,true,C,S&P SmallCap 600
2026.08.11-v1,LX,LexinFintech Holdings Ltd.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LXP,Lexington Realty Trust,Aktie,USA,Real Estate,true,C,S&P SmallCap 600
2026.08.11-v1,LYB,LyondellBasell,Aktie,USA,Materials,true,A,S&P 500
2026.08.11-v1,LYEL,"Lyell Immunopharma, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LYFT,"Lyft, Inc.",Aktie,USA,Industrials,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,LYTS,LSI Industries Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,LYV,Live Nation Entertainment,Aktie,USA,Communication Services,true,A,S&P 500
2026.08.11-v1,LZ,"LegalZoom.com, Inc.",Aktie,USA,Industrials,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,LZB,"La-Z-Boy, Inc.",Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.11-v1,M,Macy's,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.11-v1,MA,Mastercard,Aktie,USA,Finanzen,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.11-v1,MAA,Mid-America Apartment Communities,Aktie,USA,Real Estate,true,A,S&P 500
2026.08.11-v1,MAC,Macerich,Aktie,USA,Real Estate,true,C,S&P SmallCap 600
2026.08.11-v1,MAN,ManpowerGroup,Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.11-v1,MANH,Manhattan Associates,Aktie,USA,Information Technology,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,MAR,Marriott International,Aktie,USA,Consumer Discretionary,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,MARA,"MARA Holdings, Inc.",Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.11-v1,MAS,Masco,Aktie,USA,Industrials,true,A,S&P 500
2026.08.11-v1,MAT,Mattel,Aktie,USA,Consumer Discretionary,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,MATW,Matthews International Corporation,Aktie,USA,Consumer Discretionary,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,MATX,"Matson, Inc.",Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.11-v1,MBC,"MasterBrand, Inc.",Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.11-v1,MBGL,"Mobility Global, Inc.",Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.11-v1,MBIN,Merchants Bancorp,Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.11-v1,MBLY,Mobileye Global Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MBWM,Mercantile Bank Corporation,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MBX,"MBX Biosciences, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MC,Moelis & Company,Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.11-v1,MCBS,"MetroCity Bankshares, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MCD,McDonalds,Aktie,USA,Konsum,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.11-v1,MCHB,Mechanics Bancorp,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MCHP,Microchip Technology,Aktie,USA,Information Technology,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,MCHX,"Marchex, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MCK,McKesson Corporation,Aktie,USA,Health Care,true,A,S&P 500
2026.08.11-v1,MCO,Moody's Corporation,Aktie,USA,Financials,true,A,S&P 500
2026.08.11-v1,MCRB,"Seres Therapeutics, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MCRI,"Monarch Casino & Resort, Inc.",Aktie,USA,Consumer Discretionary,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,MCY,Mercury General,Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.11-v1,MD,Pediatrix Medical Group,Aktie,USA,Health Care,true,C,S&P SmallCap 600
2026.08.11-v1,MDGL,"Madrigal Pharmaceuticals, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MDLN,Medline Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MDLZ,Mondelez International,Aktie,USA,Consumer Staples,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,MDT,Medtronic,Aktie,USA,Gesundheit,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.11-v1,MDU,"MDU Resources Group, Inc.",Aktie,USA,Utilities,true,C,S&P SmallCap 600
2026.08.11-v1,MEDP,Medpace,Aktie,USA,Health Care,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,MELI,"MercadoLibre, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MEOH,Methanex Corporation,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MESO,Mesoblast Limited,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MET,MetLife,Aktie,USA,Financials,true,A,S&P 500
2026.08.11-v1,META,Meta Platforms,Aktie,USA,Technologie,true,A,Kuratiertes Prognoseuniversum; Nasdaq Global Select Market; S&P 500
2026.08.11-v1,METC,"Ramaco Resources, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,METCB,"Ramaco Resources, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MFIC,MidCap Financial Investment Corporation,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MFIN,Medallion Financial Corp.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MFP,"Midera Food Processing, Inc.",Aktie,USA,Industrials,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,MGEE,"MGE Energy, Inc.",Aktie,USA,Utilities,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,MGM,MGM Resorts,Aktie,USA,Consumer Discretionary,true,A,S&P 500
2026.08.11-v1,MGNI,"Magnite, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MGNX,"MacroGenics, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MGPI,"MGP Ingredients, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MGRC,McGrath RentCorp,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MGTX,MeiraGTx Holdings plc,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MGX,"Metagenomi Therapeutics, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MGY,"Magnolia Oil & Gas, Corp.",Aktie,USA,Energy,true,C,S&P SmallCap 600
2026.08.11-v1,MHK,Mohawk Industries,Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.11-v1,MHO,"M/I Homes, Inc.",Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.11-v1,MIDD,Middleby,Aktie,USA,Industrials,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,MIR,"Mirion Technologies, Inc.",Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.11-v1,MIST,Milestone Pharmaceuticals Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MKC,McCormick & Company,Aktie,USA,Consumer Staples,true,A,S&P 500
2026.08.11-v1,MKSI,MKS Instruments,Aktie,USA,Information Technology,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,MKTX,MarketAxess,Aktie,USA,Financials,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,MLAB,"Mesa Laboratories, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MLCO,Melco Resorts & Entertainment Limited,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MLI,Mueller Industries,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.11-v1,MLKN,"MillerKnoll, Inc.",Aktie,USA,Industrials,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,MLM,Martin Marietta Materials,Aktie,USA,Materials,true,A,S&P 500
2026.08.11-v1,MLYS,"Mineralys Therapeutics, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MMED,"MiniMed Group, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MMI,"Marcus & Millichap, Inc.",Aktie,USA,Real Estate,true,C,S&P SmallCap 600
2026.08.11-v1,MMM,3M,Aktie,USA,Industrials,true,A,S&P 500
2026.08.11-v1,MMS,Maximus Inc.,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.11-v1,MMSI,"Merit Medical Systems, Inc.",Aktie,USA,Health Care,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,MMYT,MakeMyTrip Limited,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MNDY,monday.com Ltd.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MNRO,"Monro, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MNST,Monster Beverage,Aktie,USA,Consumer Staples,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,MO,Altria,Aktie,USA,Konsum,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.11-v1,MOBI,"Mobia Medical, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MOG-A,Moog Inc.,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.11-v1,MOH,Molina Healthcare,Aktie,USA,Health Care,true,B,S&P MidCap 400
2026.08.11-v1,MOLN,Molecular Partners AG,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MOMO,Hello Group Inc.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MORN,"Morningstar, Inc.",Aktie,USA,Financials,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,MOS,Mosaic Company (The),Aktie,USA,Materials,true,A,S&P 500
2026.08.11-v1,MP,MP Materials,Aktie,USA,Materials,true,B,S&P MidCap 400
2026.08.11-v1,MPAA,"Motorcar Parts of America, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MPC,Marathon Petroleum,Aktie,USA,Energy,true,A,S&P 500
2026.08.11-v1,MPLT,"MapLight Therapeutics, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MPT,Medical Properties Trust,Aktie,USA,Real Estate,true,C,S&P SmallCap 600
2026.08.11-v1,MPWR,Monolithic Power Systems,Aktie,USA,Information Technology,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,MQ,"Marqeta, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MRBK,Meridian Corporation,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MRCY,Mercury Systems,Aktie,USA,Industrials,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,MRK,Merck and Co,Aktie,USA,Gesundheit,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.11-v1,MRNA,Moderna,Aktie,USA,Health Care,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,MRP,"Millrose Properties, Inc.",Aktie,USA,Real Estate,true,C,S&P SmallCap 600
2026.08.11-v1,MRSH,Marsh McLennan,Aktie,USA,Financials,true,A,S&P 500
2026.08.11-v1,MRTN,"Marten Transport, Ltd.",Aktie,USA,Industrials,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,MRVI,"Maravai LifeSciences Holdings, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MRVL,Marvell Technology,Aktie,USA,Information Technology,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,MRX,Marex Group Limited,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MS,Morgan Stanley,Aktie,USA,Finanzen,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.11-v1,MSA,MSA Safety,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.11-v1,MSBI,"Midland States Bancorp, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MSCI,MSCI Inc.,Aktie,USA,Financials,true,A,S&P 500
2026.08.11-v1,MSEX,Middlesex Water Company,Aktie,USA,Utilities,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,MSFT,Microsoft,Aktie,USA,Technologie,true,A,Kuratiertes Prognoseuniversum; Nasdaq Global Select Market; S&P 500
2026.08.11-v1,MSGS,Madison Square Garden Sports Corp.,Aktie,USA,Communication Services,true,C,S&P SmallCap 600
2026.08.11-v1,MSI,Motorola Solutions,Aktie,USA,Information Technology,true,A,S&P 500
2026.08.11-v1,MSM,MSC Industrial Direct,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.11-v1,MSTR,Strategy Inc,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MTB,M&T Bank,Aktie,USA,Financials,true,A,S&P 500
2026.08.11-v1,MTCH,Match Group,Aktie,USA,Communication Services,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,MTD,Mettler Toledo,Aktie,USA,Health Care,true,A,S&P 500
2026.08.11-v1,MTDR,Matador Resources,Aktie,USA,Energy,true,B,S&P MidCap 400
2026.08.11-v1,MTG,MGIC Investment Corporation,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.11-v1,MTH,Meritage Homes Corporation,Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.11-v1,MTLS,Materialise NV,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MTN,Vail Resorts,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.11-v1,MTRN,Materion Corp.,Aktie,USA,Materials,true,C,S&P SmallCap 600
2026.08.11-v1,MTRX,Matrix Service Company,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MTSI,MACOM Technology Solutions,Aktie,USA,Information Technology,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,MTUS,Metallus Inc,Aktie,USA,Materials,true,C,S&P SmallCap 600
2026.08.11-v1,MTX,Minerals Technologies,Aktie,USA,Materials,true,C,S&P SmallCap 600
2026.08.11-v1,MTZ,MasTec,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.11-v1,MU,Micron Technology,Aktie,USA,Halbleiter,true,A,Kuratiertes Prognoseuniversum; Nasdaq Global Select Market; S&P 500
2026.08.11-v1,MUR,Murphy Oil,Aktie,USA,Energy,true,B,S&P MidCap 400
2026.08.11-v1,MUSA,Murphy USA,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.11-v1,MWA,Mueller Water Products,Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.11-v1,MWH,"SOLV Energy, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MXCT,"MaxCyte, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MXL,"MaxLinear, Inc.",Aktie,USA,Information Technology,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,MYFW,"First Western Financial, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MYGN,"Myriad Genetics, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,MYRG,"MYR Group, Inc.",Aktie,USA,Industrials,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,MZTI,The Marzetti Company,Aktie,USA,Consumer Staples,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,NABL,"N-able, Inc.",Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.11-v1,NATH,"Nathan's Famous, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,NATL,NCR Atleos,Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.11-v1,NAVI,Navient,Aktie,USA,Financials,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,NAVN,"Navan, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,NBHC,National Bank Holdings Corporation,Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.11-v1,NBIS,Nebius Group N.V.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,NBIX,Neurocrine Biosciences,Aktie,USA,Health Care,true,B,Nasdaq Global Select Market; S&P MidCap 400
2026.08.11-v1,NBTB,"NBT Bancorp, Inc.",Aktie,USA,Financials,true,C,Nasdaq Global Select Market; S&P SmallCap 600
2026.08.11-v1,NBTX,Nanobiotix S.A.,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,NCLH,Norwegian Cruise Line Holdings,Aktie,USA,Consumer Discretionary,true,A,S&P 500
2026.08.11-v1,NCMI,"National CineMedia, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,NCNO,"nCino, Inc.",Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,NDAQ,"Nasdaq, Inc.",Aktie,USA,Financials,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,NDLS,Noodles & Company,Aktie,USA,Nasdaq Global Select,true,B,Nasdaq Global Select Market
2026.08.11-v1,NDSN,Nordson Corporation,Aktie,USA,Industrials,true,A,Nasdaq Global Select Market; S&P 500
2026.08.11-v1,NE,Noble Corporation,Aktie,USA,Energy,true,C,S&P SmallCap 600
2026.08.11-v1,NEE,NextEra Energy,Aktie,USA,Versorger,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.11-v1,NEM,Newmont,Aktie,USA,Materials,true,A,S&P 500
2026.08.11-v1,NEO,"NeoGenomics Laboratories, Inc.",Aktie,USA,Health Care,true,C,S&P SmallCap 600
