version,ticker,name,asset_type,region,category,active,liquidity_class,source_group
2026.08.09-v1,DE,Deere and Company,Aktie,USA,Industrie,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,DEA,"Easterly Government Properties, Inc.",Aktie,USA,Real Estate,true,C,S&P SmallCap 600
2026.08.09-v1,DECK,Deckers Brands,Aktie,USA,Consumer Discretionary,true,A,S&P 500
2026.08.09-v1,DEI,Douglas Emmett,Aktie,USA,Real Estate,true,C,S&P SmallCap 600
2026.08.09-v1,DELL,Dell Technologies,Aktie,USA,Information Technology,true,A,S&P 500
2026.08.09-v1,DFH,"Dream Finders Homes, Inc.",Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.09-v1,DFIN,"Donnelley Financial Solutions, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,DG,Dollar General,Aktie,USA,Consumer Staples,true,A,S&P 500
2026.08.09-v1,DGII,Digi International Inc.,Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.09-v1,DGX,Quest Diagnostics,Aktie,USA,Health Care,true,A,S&P 500
2026.08.09-v1,DHI,D. R. Horton,Aktie,USA,Consumer Discretionary,true,A,S&P 500
2026.08.09-v1,DHR,Danaher,Aktie,USA,Gesundheit,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,DINO,HF Sinclair,Aktie,USA,Energy,true,B,S&P MidCap 400
2026.08.09-v1,DIOD,Diodes Incorporated,Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.09-v1,DIS,Walt Disney,Aktie,USA,Medien,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,DKS,Dick's Sporting Goods,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.09-v1,DLB,Dolby,Aktie,USA,Information Technology,true,B,S&P MidCap 400
2026.08.09-v1,DLR,Digital Realty,Aktie,USA,Real Estate,true,A,S&P 500
2026.08.09-v1,DLTR,Dollar Tree,Aktie,USA,Consumer Staples,true,A,S&P 500
2026.08.09-v1,DLX,Deluxe Corporation,Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.09-v1,DMC,Del Monte Corporation,Aktie,USA,Consumer Staples,true,C,S&P SmallCap 600
2026.08.09-v1,DNOW,NOW Inc,Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.09-v1,DOC,Healthpeak Properties,Aktie,USA,Real Estate,true,A,S&P 500
2026.08.09-v1,DOCN,DigitalOcean,Aktie,USA,Information Technology,true,B,S&P MidCap 400
2026.08.09-v1,DOCS,Doximity,Aktie,USA,Health Care,true,B,S&P MidCap 400
2026.08.09-v1,DOCU,Docusign,Aktie,USA,Information Technology,true,B,S&P MidCap 400
2026.08.09-v1,DORM,"Dorman Products, Inc.",Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.09-v1,DOV,Dover Corporation,Aktie,USA,Industrials,true,A,S&P 500
2026.08.09-v1,DOW,Dow Inc.,Aktie,USA,Materials,true,A,S&P 500
2026.08.09-v1,DPZ,Domino's,Aktie,USA,Consumer Discretionary,true,A,S&P 500
2026.08.09-v1,DRH,DiamondRock Hospitality Company,Aktie,USA,Real Estate,true,C,S&P SmallCap 600
2026.08.09-v1,DRI,Darden Restaurants,Aktie,USA,Consumer Discretionary,true,A,S&P 500
2026.08.09-v1,DT,Dynatrace,Aktie,USA,Information Technology,true,B,S&P MidCap 400
2026.08.09-v1,DTE,DTE Energy,Aktie,USA,Utilities,true,A,S&P 500
2026.08.09-v1,DTM,DT Midstream,Aktie,USA,Energy,true,B,S&P MidCap 400
2026.08.09-v1,DUK,Duke Energy,Aktie,USA,Versorger,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,DUOL,Duolingo,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.09-v1,DV,DoubleVerify Holdings Inc.,Aktie,USA,Communication Services,true,C,S&P SmallCap 600
2026.08.09-v1,DVA,DaVita,Aktie,USA,Health Care,true,A,S&P 500
2026.08.09-v1,DVN,Devon Energy,Aktie,USA,Energy,true,A,S&P 500
2026.08.09-v1,DXC,DXC Technology,Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.09-v1,DXCM,Dexcom,Aktie,USA,Health Care,true,A,S&P 500
2026.08.09-v1,DXPE,"DXP Enterprises, Inc.",Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.09-v1,DY,Dycom Industries,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.09-v1,EAT,"Brinker International, Inc.",Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.09-v1,EBAY,eBay Inc.,Aktie,USA,Consumer Discretionary,true,A,S&P 500
2026.08.09-v1,EBC,"Eastern Bankshares, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,ECG,"Everus Construction Group, Inc.",Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.09-v1,ECHO,EchoStar,Aktie,USA,Communication Services,true,A,S&P 500
2026.08.09-v1,ECL,Ecolab,Aktie,USA,Materials,true,A,S&P 500
2026.08.09-v1,ECPG,"Encore Capital Group, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,ED,Consolidated Edison,Aktie,USA,Utilities,true,A,S&P 500
2026.08.09-v1,EEFT,Euronet Worldwide,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.09-v1,EFC,"Ellington Financial, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,EFOR,Everforth Inc.,Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.09-v1,EFX,Equifax,Aktie,USA,Industrials,true,A,S&P 500
2026.08.09-v1,EG,Everest Group,Aktie,USA,Financials,true,A,S&P 500
2026.08.09-v1,EGBN,Eagle Bancorp Inc,Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,EGP,EastGroup Properties,Aktie,USA,Real Estate,true,B,S&P MidCap 400
2026.08.09-v1,EHC,Encompass Health,Aktie,USA,Health Care,true,B,S&P MidCap 400
2026.08.09-v1,EIG,"Employers Holdings, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,EIX,Edison International,Aktie,USA,Utilities,true,A,S&P 500
2026.08.09-v1,EL,Estée Lauder Companies (The),Aktie,USA,Consumer Staples,true,A,S&P 500
2026.08.09-v1,ELAN,Elanco,Aktie,USA,Health Care,true,B,S&P MidCap 400
2026.08.09-v1,ELF,e.l.f. Beauty,Aktie,USA,Consumer Staples,true,B,S&P MidCap 400
2026.08.09-v1,ELS,Equity Lifestyle Properties,Aktie,USA,Real Estate,true,B,S&P MidCap 400
2026.08.09-v1,ELV,Elevance Health,Aktie,USA,Gesundheit,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,EME,Emcor,Aktie,USA,Industrials,true,A,S&P 500
2026.08.09-v1,EMN,Eastman Chemical Company,Aktie,USA,Materials,true,C,S&P SmallCap 600
2026.08.09-v1,EMR,Emerson Electric,Aktie,USA,Industrials,true,A,S&P 500
2026.08.09-v1,ENOV,Enovis,Aktie,USA,Health Care,true,C,S&P SmallCap 600
2026.08.09-v1,ENPH,Enphase Energy,Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.09-v1,ENR,Energizer,Aktie,USA,Consumer Staples,true,C,S&P SmallCap 600
2026.08.09-v1,ENS,EnerSys,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.09-v1,ENSG,Ensign Group,Aktie,USA,Health Care,true,B,S&P MidCap 400
2026.08.09-v1,ENTG,Entegris,Aktie,USA,Information Technology,true,B,S&P MidCap 400
2026.08.09-v1,ENVA,"Enova International, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,EOG,EOG Resources,Aktie,USA,Energy,true,A,S&P 500
2026.08.09-v1,EPAC,Enerpac Tool Group,Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.09-v1,EPAM,EPAM Systems,Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.09-v1,EPC,Edgewell Personal Care,Aktie,USA,Consumer Staples,true,C,S&P SmallCap 600
2026.08.09-v1,EPR,EPR Properties,Aktie,USA,Real Estate,true,B,S&P MidCap 400
2026.08.09-v1,EPRT,"Essential Properties Realty Trust, Inc.",Aktie,USA,Real Estate,true,C,S&P SmallCap 600
2026.08.09-v1,EQH,Equitable Holdings,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.09-v1,EQIX,Equinix,Aktie,USA,Real Estate,true,A,S&P 500
2026.08.09-v1,EQR,Equity Residential,Aktie,USA,Real Estate,true,A,S&P 500
2026.08.09-v1,EQT,EQT Corporation,Aktie,USA,Energy,true,A,S&P 500
2026.08.09-v1,ERIE,Erie Indemnity,Aktie,USA,Financials,true,A,S&P 500
2026.08.09-v1,ES,Eversource Energy,Aktie,USA,Utilities,true,A,S&P 500
2026.08.09-v1,ESAB,ESAB,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.09-v1,ESE,ESCO Technologies Inc.,Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.09-v1,ESI,Element Solutions,Aktie,USA,Materials,true,C,S&P SmallCap 600
2026.08.09-v1,ESNT,Essent Group Ltd.,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.09-v1,ESS,Essex Property Trust,Aktie,USA,Real Estate,true,A,S&P 500
2026.08.09-v1,ETN,Eaton Corporation,Aktie,USA,Industrials,true,A,S&P 500
2026.08.09-v1,ETR,Entergy,Aktie,USA,Utilities,true,A,S&P 500
2026.08.09-v1,ETSY,Etsy,Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.09-v1,EVR,Evercore,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.09-v1,EVRG,Evergy,Aktie,USA,Utilities,true,A,S&P 500
2026.08.09-v1,EVTC,"EVERTEC, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,EW,Edwards Lifesciences,Aktie,USA,Health Care,true,A,S&P 500
2026.08.09-v1,EWBC,East West Bancorp,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.09-v1,EXC,Exelon,Aktie,USA,Utilities,true,A,S&P 500
2026.08.09-v1,EXE,Expand Energy,Aktie,USA,Energy,true,A,S&P 500
2026.08.09-v1,EXEL,Exelixis,Aktie,USA,Health Care,true,B,S&P MidCap 400
2026.08.09-v1,EXLS,EXL Service,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.09-v1,EXP,Eagle Materials,Aktie,USA,Materials,true,B,S&P MidCap 400
2026.08.09-v1,EXPD,Expeditors International,Aktie,USA,Industrials,true,A,S&P 500
2026.08.09-v1,EXPE,Expedia Group,Aktie,USA,Consumer Discretionary,true,A,S&P 500
2026.08.09-v1,EXPO,"Exponent, Inc.",Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.09-v1,EXR,Extra Space Storage,Aktie,USA,Real Estate,true,A,S&P 500
2026.08.09-v1,EXTR,"Extreme Networks, Inc.",Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.09-v1,EYE,National Vision Holdings,Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.09-v1,EZPW,"EZCORP, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,F,Ford Motor,Aktie,USA,Automobil,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,FA,First Advantage Corporation,Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.09-v1,FAF,First American Financial Corporation,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.09-v1,FANG,Diamondback Energy,Aktie,USA,Energy,true,A,S&P 500
2026.08.09-v1,FAST,Fastenal,Aktie,USA,Industrials,true,A,S&P 500
2026.08.09-v1,FBIN,Fortune Brands Innovations,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.09-v1,FBK,FB Financial Corp.,Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,FBNC,First Bancorp (Southern Pines NC),Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,FBP,First BanCorp (Puerto Rico),Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,FBRT,"Franklin BSP Realty Trust, Inc.",Aktie,USA,Real Estate,true,C,S&P SmallCap 600
2026.08.09-v1,FCF,"First Commonwealth Financial, Corp.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,FCFS,FirstCash,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.09-v1,FCN,FTI Consulting,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.09-v1,FCPT,"Four Corners Property Trust, Inc.",Aktie,USA,Real Estate,true,C,S&P SmallCap 600
2026.08.09-v1,FCX,Freeport-McMoRan,Aktie,USA,Materials,true,A,S&P 500
2026.08.09-v1,FDS,FactSet,Aktie,USA,Financials,true,A,S&P 500
2026.08.09-v1,FDX,FedEx,Aktie,USA,Logistik,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,FDXF,FedEx Freight,Aktie,USA,Industrials,true,A,S&P 500
2026.08.09-v1,FE,FirstEnergy,Aktie,USA,Utilities,true,A,S&P 500
2026.08.09-v1,FELE,Franklin Electric,Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.09-v1,FERG,Ferguson Enterprises,Aktie,USA,Industrials,true,A,S&P 500
2026.08.09-v1,FFBC,First Financial Bancorp,Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,FFIN,First Financial Bankshares,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.09-v1,FFIV,"F5, Inc.",Aktie,USA,Information Technology,true,A,S&P 500
2026.08.09-v1,FG,"F&G Annuities & Life, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,FHB,"First Hawaiian, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,FHI,Federated Hermes,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.09-v1,FHN,First Horizon,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.09-v1,FIBK,"First Interstate BancSystem, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,FICO,Fair Isaac,Aktie,USA,Information Technology,true,A,S&P 500
2026.08.09-v1,FIS,Fidelity National Information Services,Aktie,USA,Financials,true,A,S&P 500
2026.08.09-v1,FISV,Fiserv,Aktie,USA,Financials,true,A,S&P 500
2026.08.09-v1,FITB,Fifth Third Bancorp,Aktie,USA,Financials,true,A,S&P 500
2026.08.09-v1,FIVE,Five Below,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.09-v1,FIVN,"Five9, Inc.",Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.09-v1,FIX,Comfort Systems USA,Aktie,USA,Industrials,true,A,S&P 500
2026.08.09-v1,FIZZ,National Beverage Corp.,Aktie,USA,Consumer Staples,true,C,S&P SmallCap 600
2026.08.09-v1,FLEX,Flex Ltd.,Aktie,USA,Information Technology,true,A,S&P 500
2026.08.09-v1,FLG,Flagstar Bank,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.09-v1,FLO,Flowers Foods,Aktie,USA,Consumer Staples,true,C,S&P SmallCap 600
2026.08.09-v1,FLR,Fluor,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.09-v1,FLS,Flowserve,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.09-v1,FMC,FMC Corporation,Aktie,USA,Materials,true,C,S&P SmallCap 600
2026.08.09-v1,FN,Fabrinet,Aktie,USA,Information Technology,true,B,S&P MidCap 400
2026.08.09-v1,FNB,FNB Corporation,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.09-v1,FND,Floor & Decor,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.09-v1,FNF,Fidelity National Financial,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.09-v1,FORM,"FormFactor, Inc.",Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.09-v1,FOUR,Shift4,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.09-v1,FOX,Fox Corporation (Class B),Aktie,USA,Communication Services,true,A,S&P 500
2026.08.09-v1,FOXA,Fox Corporation (Class A),Aktie,USA,Communication Services,true,A,S&P 500
2026.08.09-v1,FOXF,Fox Factory,Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.09-v1,FR,First Industrial Realty Trust,Aktie,USA,Real Estate,true,B,S&P MidCap 400
2026.08.09-v1,FRPT,Freshpet,Aktie,USA,Consumer Staples,true,C,S&P SmallCap 600
2026.08.09-v1,FRT,Federal Realty Investment Trust,Aktie,USA,Real Estate,true,A,S&P 500
2026.08.09-v1,FSLR,First Solar,Aktie,USA,Energie,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,FSS,Federal Signal Corporation,Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.09-v1,FTDR,"Frontdoor, Inc.",Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.09-v1,FTI,TechnipFMC,Aktie,USA,Energy,true,B,S&P MidCap 400
2026.08.09-v1,FTNT,Fortinet,Aktie,USA,Information Technology,true,A,S&P 500
2026.08.09-v1,FTRE,Fortrea,Aktie,USA,Health Care,true,C,S&P SmallCap 600
2026.08.09-v1,FTV,Fortive,Aktie,USA,Industrials,true,A,S&P 500
2026.08.09-v1,FUL,H.B. Fuller Company,Aktie,USA,Materials,true,C,S&P SmallCap 600
2026.08.09-v1,FULT,Fulton Financial Corporation,Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,FUN,Six Flags,Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.09-v1,G,Genpact,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.09-v1,GAP,Gap Inc.,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.09-v1,GATX,GATX,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.09-v1,GBCI,Glacier Bancorp,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.09-v1,GBX,"The Greenbrier Companies, Inc.",Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.09-v1,GD,General Dynamics,Aktie,USA,Industrials,true,A,S&P 500
2026.08.09-v1,GDDY,GoDaddy,Aktie,USA,Information Technology,true,A,S&P 500
2026.08.09-v1,GE,GE Aerospace,Aktie,USA,Industrie,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,GEF,"Greif, Inc.",Aktie,USA,Materials,true,B,S&P MidCap 400
2026.08.09-v1,GEHC,GE HealthCare,Aktie,USA,Health Care,true,A,S&P 500
2026.08.09-v1,GEN,Gen Digital,Aktie,USA,Information Technology,true,A,S&P 500
2026.08.09-v1,GEO,"GEO Group, Inc.",Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.09-v1,GEV,GE Vernova,Aktie,USA,Industrials,true,A,S&P 500
2026.08.09-v1,GFF,Griffon Corporation,Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.09-v1,GGG,Graco Inc.,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.09-v1,GHC,Graham Holdings,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.09-v1,GIII,"G-III Apparel Group, Ltd.",Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.09-v1,GILD,Gilead Sciences,Aktie,USA,Gesundheit,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,GIS,General Mills,Aktie,USA,Consumer Staples,true,A,S&P 500
2026.08.09-v1,GKOS,Glaukos Corp.,Aktie,USA,Health Care,true,C,S&P SmallCap 600
2026.08.09-v1,GL,Globe Life,Aktie,USA,Financials,true,A,S&P 500
2026.08.09-v1,GLPI,Gaming and Leisure Properties,Aktie,USA,Real Estate,true,B,S&P MidCap 400
2026.08.09-v1,GLW,Corning Inc.,Aktie,USA,Information Technology,true,A,S&P 500
2026.08.09-v1,GM,General Motors,Aktie,USA,Automobil,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,GME,GameStop,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.09-v1,GMED,Globus Medical,Aktie,USA,Health Care,true,B,S&P MidCap 400
2026.08.09-v1,GNL,"Global Net Lease, Inc.",Aktie,USA,Real Estate,true,C,S&P SmallCap 600
2026.08.09-v1,GNRC,Generac,Aktie,USA,Industrials,true,A,S&P 500
2026.08.09-v1,GNTX,Gentex,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.09-v1,GNW,"Genworth Financial, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,GO,Grocery Outlet,Aktie,USA,Consumer Staples,true,C,S&P SmallCap 600
2026.08.09-v1,GOLF,Acushnet Company,Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.09-v1,GOOG,Alphabet Inc. (Class C),Aktie,USA,Communication Services,true,A,S&P 500
2026.08.09-v1,GOOGL,Alphabet,Aktie,USA,Technologie,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,GPC,Genuine Parts Company,Aktie,USA,Consumer Discretionary,true,A,S&P 500
2026.08.09-v1,GPI,"Group 1 Automotive, Inc.",Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.09-v1,GPK,Graphic Packaging,Aktie,USA,Materials,true,B,S&P MidCap 400
2026.08.09-v1,GPN,Global Payments,Aktie,USA,Financials,true,A,S&P 500
2026.08.09-v1,GPOR,Gulfport Energy Corporation,Aktie,USA,Energy,true,C,S&P SmallCap 600
2026.08.09-v1,GRBK,"Green Brick Partners, Inc.",Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.09-v1,GRMN,Garmin,Aktie,USA,Consumer Discretionary,true,A,S&P 500
2026.08.09-v1,GS,Goldman Sachs,Aktie,USA,Finanzen,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,GSHD,"Goosehead Insurance, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,GT,Goodyear Tire and Rubber Company,Aktie,USA,Consumer Discretionary,true,C,S&P SmallCap 600
2026.08.09-v1,GTES,Gates Corporation,Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.09-v1,GTM,ZoomInfo,Aktie,USA,Communication Services,true,C,S&P SmallCap 600
2026.08.09-v1,GTY,Getty Realty Corp.,Aktie,USA,Real Estate,true,C,S&P SmallCap 600
2026.08.09-v1,GVA,"Granite Construction, Inc.",Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.09-v1,GWRE,Guidewire Software,Aktie,USA,Information Technology,true,B,S&P MidCap 400
2026.08.09-v1,GWW,W. W. Grainger,Aktie,USA,Industrials,true,A,S&P 500
2026.08.09-v1,GXO,GXO Logistics,Aktie,USA,Industrials,true,B,S&P MidCap 400
2026.08.09-v1,H,Hyatt,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.09-v1,HAE,Haemonetics,Aktie,USA,Health Care,true,B,S&P MidCap 400
2026.08.09-v1,HAFC,Hanmi Financial Corporation,Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,HAL,Halliburton,Aktie,USA,Energy,true,A,S&P 500
2026.08.09-v1,HALO,Halozyme,Aktie,USA,Health Care,true,B,S&P MidCap 400
2026.08.09-v1,HAS,Hasbro,Aktie,USA,Consumer Discretionary,true,A,S&P 500
2026.08.09-v1,HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,HAYW,"Hayward Holdings, Inc.",Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.09-v1,HBAN,Huntington Bancshares,Aktie,USA,Financials,true,A,S&P 500
2026.08.09-v1,HCA,HCA Healthcare,Aktie,USA,Health Care,true,A,S&P 500
2026.08.09-v1,HCC,"Warrior Met Coal, Inc.",Aktie,USA,Materials,true,C,S&P SmallCap 600
2026.08.09-v1,HCI,"HCI Group, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,HCSG,"Healthcare Services Group, Inc.",Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.09-v1,HD,Home Depot,Aktie,USA,Konsum,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,HE,"Hawaiian Electric Industries, Inc.",Aktie,USA,Utilities,true,C,S&P SmallCap 600
2026.08.09-v1,HFWA,Heritage Financial Corporation,Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,HGV,Hilton Grand Vacations,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.09-v1,HIG,Hartford (The),Aktie,USA,Financials,true,A,S&P 500
2026.08.09-v1,HII,Huntington Ingalls Industries,Aktie,USA,Industrials,true,A,S&P 500
2026.08.09-v1,HIMS,Hims & Hers Health,Aktie,USA,Health Care,true,B,S&P MidCap 400
2026.08.09-v1,HIW,Highwoods Properties,Aktie,USA,Real Estate,true,C,S&P SmallCap 600
2026.08.09-v1,HL,Hecla Mining,Aktie,USA,Materials,true,B,S&P MidCap 400
2026.08.09-v1,HLI,Houlihan Lokey,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.09-v1,HLIT,Harmonic Inc.,Aktie,USA,Information Technology,true,C,S&P SmallCap 600
2026.08.09-v1,HLNE,Hamilton Lane,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.09-v1,HLT,Hilton Worldwide,Aktie,USA,Consumer Discretionary,true,A,S&P 500
2026.08.09-v1,HLX,"Helix Energy Solutions Group, Inc.",Aktie,USA,Energy,true,C,S&P SmallCap 600
2026.08.09-v1,HMN,Horace Mann Educators Corporation,Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,HNI,HNI Corporation,Aktie,USA,Industrials,true,C,S&P SmallCap 600
2026.08.09-v1,HOG,Harley-Davidson,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.09-v1,HOMB,Home BancShares,Aktie,USA,Financials,true,B,S&P MidCap 400
2026.08.09-v1,HON,Honeywell,Aktie,USA,Industrie,true,A,Kuratiertes Prognoseuniversum; S&P 500
2026.08.09-v1,HONA,Honeywell Aerospace,Aktie,USA,Industrials,true,A,S&P 500
2026.08.09-v1,HOOD,Robinhood Markets,Aktie,USA,Financials,true,A,S&P 500
2026.08.09-v1,HOPE,"Hope Bancorp, Inc.",Aktie,USA,Financials,true,C,S&P SmallCap 600
2026.08.09-v1,HP,"Helmerich & Payne, Inc.",Aktie,USA,Energy,true,C,S&P SmallCap 600
2026.08.09-v1,HPE,Hewlett Packard Enterprise,Aktie,USA,Information Technology,true,A,S&P 500
2026.08.09-v1,HPQ,HP Inc.,Aktie,USA,Information Technology,true,A,S&P 500
2026.08.09-v1,HQY,HealthEquity,Aktie,USA,Health Care,true,B,S&P MidCap 400
2026.08.09-v1,HR,Healthcare Realty Trust,Aktie,USA,Real Estate,true,B,S&P MidCap 400
2026.08.09-v1,HRB,H&R Block,Aktie,USA,Consumer Discretionary,true,B,S&P MidCap 400
2026.08.09-v1,HRL,Hormel Foods,Aktie,USA,Consumer Staples,true,A,S&P 500
2026.08.09-v1,HRMY,"Harmony Biosciences Holdings, Inc.",Aktie,USA,Health Care,true,C,S&P SmallCap 600
